y_1,x_1,y_2,x_2
59370,39640,59480,39750
59380,38545,59490,38655
59380,39750,59490,39860
59390,39300,59500,39410
59390,43230,59500,43340
59410,41300,59520,41410
59410,41410,59520,41520
59410,43465,59520,43575
59420,39530,59530,39640
59425,38435,59535,38545
59430,43120,59540,43230
59435,43690,59545,43800
59440,38655,59550,38765
59440,38765,59550,38875
59440,39140,59550,39250
59440,43900,59550,44010
59450,43340,59560,43450
59450,44920,59560,45030
59455,44460,59565,44570
59460,38875,59570,38985
59460,39410,59570,39520
59465,44180,59575,44290
59475,43575,59585,43685
59480,39640,59590,39750
59480,42990,59590,43100
59490,38545,59600,38655
59490,39750,59600,39860
59495,45440,59605,45550
59500,39250,59610,39360
59500,43230,59610,43340
59510,44010,59620,44120
59520,41475,59630,41585
59520,43450,59630,43560
59530,39520,59640,39630
59530,44745,59640,44855
59535,38165,59645,38275
59535,38350,59645,38460
59540,43100,59650,43210
59545,43685,59655,43795
59550,38655,59660,38765
59550,38765,59660,38875
59555,42830,59665,42940
59560,43340,59670,43450
59570,38875,59680,38985
59570,39360,59680,39470
59575,44230,59685,44340
59580,44960,59690,45070
59585,43560,59695,43670
59590,39630,59700,39740
59595,41180,59705,41290
59600,38460,59710,38570
59605,44630,59715,44740
59610,43210,59720,43320
59620,37965,59730,38075
59620,43960,59730,44070
59630,43450,59740,43560
59630,44070,59740,44180
59640,39470,59750,39580
59640,41345,59750,41455
59645,38140,59755,38250
59645,38250,59755,38360
59650,43010,59760,43120
59655,43670,59765,43780
59660,38570,59770,38680
59660,38680,59770,38790
59665,44820,59775,44930
59670,43320,59780,43430
59680,38790,59790,38900
59680,38900,59790,39010
59680,39320,59790,39430
59685,41455,59795,41565
59690,44930,59800,45040
59690,45040,59800,45150
59695,43560,59805,43670
59710,38360,59820,38470
59715,39140,59825,39250
59715,44655,59825,44765
59720,39870,59830,39980
59720,43120,59830,43230
59730,37925,59840,38035
59740,43430,59850,43540
59740,44020,59850,44130
59755,38035,59865,38145
59755,38185,59865,38295
59760,41665,59870,41775
59760,42935,59870,43045
59765,43670,59875,43780
59770,38470,59880,38580
59770,38580,59880,38690
59770,39750,59880,39860
59775,43855,59885,43965
59775,44765,59885,44875
59780,43230,59890,43340
59785,39010,59895,39120
59790,38690,59900,38800
59790,38800,59900,38910
59795,41380,59905,41490
59795,41490,59905,41600
59800,44880,59910,44990
59805,43540,59915,43650
59805,44410,59915,44520
59810,39980,59920,40090
59820,38295,59930,38405
59820,39635,59930,39745
59825,39200,59935,39310
59825,44645,59935,44755
59830,39860,59940,39970
59830,43045,59940,43155
59850,43340,59960,43450
59870,39515,59980,39625
59870,42830,59980,42940
59880,38405,59990,38515
59880,38515,59990,38625
59880,39745,59990,39855
59880,44150,59990,44260
59890,43155,60000,43265
59890,44520,60000,44630
59895,38910,60005,39020
59895,39020,60005,39130
59900,38720,60010,38830
59910,44865,60020,44975
59920,38050,60030,38160
59920,39970,60030,40080
59930,38260,60040,38370
59930,39625,60040,39735
59930,43910,60040,44020
59940,39855,60050,39965
59940,42940,60050,43050
59970,39290,60080,39400
59980,39500,60090,39610
59980,42775,60090,42885
59980,43670,60090,43780
59990,38370,60100,38480
59990,38480,60100,38590
59990,38590,60100,38700
59990,39735,60100,39845
60000,43550,60110,43660
60000,44445,60110,44555
60000,44555,60110,44665
60005,38830,60115,38940
60010,38700,60120,38810
60025,43435,60135,43545
60025,44720,60135,44830
60030,39965,60140,40075
60035,44290,60145,44400
60040,39610,60150,39720
60045,39110,60155,39220
60050,39845,60160,39955
60080,39305,60190,39415
60085,38975,60195,39085
60090,43660,60200,43770
60100,38330,60210,38440
60100,38440,60210,38550
60100,38550,60210,38660
60100,39720,60210,39830
60110,43545,60220,43655
60110,44470,60220,44580
60120,44015,60230,44125
60140,43295,60250,43405
60145,44250,60255,44360
60150,39580,60260,39690
60155,39085,60265,39195
60160,39830,60270,39940
60165,42650,60275,42760
60175,39415,60285,39525
60175,43895,60285,44005
60190,38825,60300,38935
60195,38935,60305,39045
60205,38690,60315,38800
60210,39690,60320,39800
60225,38550,60335,38660
60230,43775,60340,43885
60230,44005,60340,44115
60235,39195,60345,39305
60240,38400,60350,38510
60240,42955,60350,43065
60250,43290,60360,43400
60265,39045,60375,39155
60280,44600,60390,44710
60285,39390,60395,39500
60285,43885,60395,43995
60300,38800,60410,38910
60305,38910,60415,39020
60315,38660,60425,38770
60320,39500,60430,39610
60335,44335,60445,44445
60340,43710,60450,43820
60340,43995,60450,44105
60345,39155,60455,39265
60345,39790,60455,39900
60345,39900,60455,40010
60350,39610,60460,39720
60375,39020,60485,39130
60395,43820,60505,43930
60405,44480,60515,44590
60410,38770,60520,38880
60415,38880,60525,38990
60415,44800,60525,44910
60420,44185,60530,44295
60425,38600,60535,38710
60445,43590,60555,43700
60450,43700,60560,43810
60450,43930,60560,44040
60455,39130,60565,39240
60485,38990,60595,39100
60495,43475,60605,43585
60500,45860,60610,45970
