y_1,x_1,y_2,x_2
2705,1989,2727,2011
2707,1069,2729,1091
2707,1122,2729,1144
2707,2356,2729,2378
2708,1278,2730,1300
2708,1849,2730,1871
2708,1871,2730,1893
2710,1385,2732,1407
2710,2170,2732,2192
2713,1442,2735,1464
2713,1893,2735,1915
2713,1915,2735,1937
2717,1240,2739,1262
2718,2299,2740,2321
2719,1407,2741,1429
2721,1300,2743,1322
2722,1353,2744,1375
2724,1773,2746,1795
2724,2243,2746,2265
2724,2265,2746,2287
2726,1200,2748,1222
2729,1068,2751,1090
2729,1116,2751,1138
2730,1262,2752,1284
2730,1857,2752,1879
2731,2018,2753,2040
2734,2040,2756,2062
2735,1452,2757,1474
2735,1879,2757,1901
2735,1901,2757,1923
2736,2212,2758,2234
2736,2462,2758,2484
2737,2062,2759,2084
2740,1995,2762,2017
2740,2313,2762,2335
2742,2084,2764,2106
2743,1284,2765,1306
2745,2106,2767,2128
2746,1767,2768,1789
2746,2254,2768,2276
2746,2276,2768,2298
2747,2342,2769,2364
2748,1186,2770,1208
2748,1208,2770,1230
2750,1338,2772,1360
2751,1108,2773,1130
2751,1379,2773,1401
2752,1254,2774,1276
2752,1813,2774,1835
2753,2017,2775,2039
2754,1401,2776,1423
2756,2039,2778,2061
2758,2215,2780,2237
2759,2061,2781,2083
2759,2128,2781,2150
2760,1724,2782,1746
2762,1980,2784,2002
2764,2083,2786,2105
2765,1276,2787,1298
2767,2105,2789,2127
2768,1774,2790,1796
2768,2264,2790,2286
2768,2286,2790,2308
2769,1943,2791,1965
2770,1178,2792,1200
2770,1200,2792,1222
2772,1326,2794,1348
2772,1348,2794,1370
2772,1906,2794,1928
2773,1102,2795,1124
2775,2002,2797,2024
2778,2024,2800,2046
2780,1884,2802,1906
2780,2217,2802,2239
2781,2046,2803,2068
2781,2127,2803,2149
2782,1718,2804,1740
2782,1740,2804,1762
2786,2068,2808,2090
2787,1222,2809,1244
2787,1267,2809,1289
2789,2090,2811,2112
