y_1,x_1,y_2,x_2
2662,5549,2699,5586
2662,5726,2699,5763
2669,5089,2705,5126
2669,5316,2705,5353
2669,5353,2705,5389
2669,6206,2705,6243
2669,6503,2705,6539
2672,5003,2709,5039
2672,5206,2709,5243
2675,3493,2712,3529
2675,4253,2712,4289
2675,4893,2712,4929
2679,3529,2715,3566
2679,3833,2715,3869
2679,3869,2715,3906
2679,4046,2715,4083
2679,4329,2715,4366
2679,4643,2715,4679
2682,5126,2719,5163
2682,5923,2719,5959
2682,5959,2719,5996
2685,3676,2722,3713
2685,4929,2722,4966
2685,5586,2722,5623
2689,4216,2725,4253
2689,5243,2725,5279
2689,5279,2725,5316
2689,6869,2725,6906
2692,3566,2729,3603
2692,5039,2729,5076
2692,6103,2729,6139
2692,6139,2729,6176
2692,6643,2729,6679
2695,3343,2732,3379
2695,3713,2732,3749
2695,3749,2732,3786
2695,3786,2732,3823
2695,4289,2732,4326
2695,4679,2732,4716
2695,4966,2732,5003
2695,6679,2732,6716
2699,3906,2735,3943
2699,5163,2735,5199
2699,5526,2735,5563
2699,5699,2735,5736
2699,5996,2735,6033
2699,6419,2735,6456
2705,4176,2742,4213
2705,5076,2742,5113
2705,6176,2742,6213
2705,6213,2742,6249
2705,6493,2742,6529
2705,6529,2742,6566
2709,5003,2745,5039
2709,5199,2745,5236
2712,2203,2749,2239
2712,3639,2749,3676
2712,4253,2749,4289
2712,4869,2749,4906
2712,6916,2749,6953
2715,3283,2752,3319
2715,3526,2752,3563
2715,3829,2752,3866
2715,3866,2752,3903
2715,4326,2752,4363
2719,5113,2755,5149
2719,5906,2755,5943
2719,5943,2755,5979
2722,3676,2759,3713
2722,4906,2759,4943
2722,5563,2759,5599
2725,4213,2762,4249
2725,4536,2762,4573
2725,6873,2762,6909
2729,5039,2765,5076
2729,5456,2765,5493
2729,6103,2765,6139
2729,6139,2765,6176
2732,3356,2769,3393
2732,3713,2769,3749
2732,3749,2769,3786
2732,3793,2769,3829
2732,4289,2769,4326
2732,4943,2769,4979
2735,5149,2772,5186
2735,5666,2772,5703
2735,5979,2772,6016
2735,6339,2772,6376
2735,6376,2772,6413
2735,6426,2772,6463
2742,5076,2779,5113
2742,6176,2779,6213
2742,6476,2779,6513
2742,6586,2779,6623
2745,4499,2782,4536
2745,4979,2782,5016
2749,2193,2785,2229
2749,2416,2785,2453
2749,3636,2785,3673
2749,4069,2785,4106
2749,4249,2785,4286
2752,3883,2789,3919
2752,5773,2789,5809
2755,4746,2792,4783
2755,5113,2792,5149
2755,5853,2792,5889
2755,5933,2792,5969
2755,6283,2792,6319
2759,3673,2795,3709
2759,4873,2795,4909
2762,4203,2799,4239
2762,6046,2799,6083
2765,5016,2802,5053
2765,5296,2802,5333
2765,5333,2802,5369
2765,5426,2802,5463
2765,5463,2802,5499
2765,6129,2802,6166
2769,3709,2805,3746
2769,3746,2805,3783
2769,4459,2805,4496
2769,4909,2805,4946
2769,5629,2805,5666
2772,5666,2809,5703
2772,6239,2809,6276
2772,6349,2809,6386
2779,4813,2815,4849
2779,5053,2815,5089
2779,5259,2815,5296
2779,6573,2815,6609
2779,6609,2815,6646
2782,4013,2819,4049
2782,4946,2819,4983
2782,5499,2819,5536
2782,6403,2819,6439
2782,6449,2819,6486
2785,2379,2822,2416
2785,4073,2822,4109
2785,4239,2822,4276
2789,4143,2825,4179
2789,5739,2825,5776
2792,4726,2829,4763
2792,5839,2829,5876
2792,5876,2829,5913
2792,6303,2829,6339
2795,5213,2832,5249
2799,6019,2835,6056
2799,6166,2835,6203
2802,3929,2839,3966
2802,4983,2839,5019
2802,5296,2839,5333
2802,5393,2839,5429
2802,5429,2839,5466
2805,3693,2842,3729
2805,3729,2842,3766
2805,4879,2842,4916
2805,5176,2842,5213
2805,5603,2842,5639
2809,4659,2845,4696
2809,6496,2845,6533
2812,2243,2849,2279
2812,6533,2849,6569
2815,4789,2852,4826
2815,5249,2852,5286
2815,6609,2852,6646
2815,6906,2852,6943
2819,3189,2855,3226
2819,3883,2855,3919
2819,4003,2855,4039
2819,4916,2855,4953
2819,5466,2855,5503
2822,4079,2859,4116
2822,4179,2859,4216
2822,5136,2859,5173
2822,6349,2859,6386
2825,5706,2862,5743
2825,6243,2862,6279
2825,6969,2862,7006
2829,4499,2865,4536
2829,5849,2865,5886
2829,5886,2865,5923
2829,6286,2865,6323
2832,5213,2869,5249
2832,5789,2869,5826
2832,6426,2869,6463
2835,2283,2872,2319
2835,5099,2872,5136
2835,6179,2872,6216
2839,3919,2875,3956
2839,5399,2875,5436
2842,4826,2879,4863
2842,5173,2879,5209
2842,6069,2879,6106
2845,4456,2882,4493
2845,4629,2882,4666
2845,4666,2882,4703
2845,6569,2882,6606
2849,3526,2885,3563
2849,5056,2885,5093
2849,6509,2885,6546
2852,4769,2889,4806
2852,5249,2889,5286
2855,3863,2892,3899
2855,3989,2892,4026
2859,2319,2895,2356
2859,4086,2895,4123
2859,4413,2895,4449
2859,4573,2895,4609
2859,5136,2895,5173
2859,5343,2895,5379
2859,5553,2895,5589
2859,6033,2895,6069
2859,6323,2895,6359
2859,6359,2895,6396
2862,5669,2899,5706
2862,6216,2899,6253
2865,5016,2902,5053
2865,6253,2902,6289
2869,4376,2905,4413
2869,5209,2905,5246
2869,5763,2905,5799
2869,5799,2905,5836
2872,5093,2909,5129
