y_1,x_1,y_2,x_2
1605,6359,1642,6396
1609,5849,1645,5886
1609,5886,1645,5923
1612,3209,1649,3246
1615,4369,1652,4406
1615,5549,1652,5586
1615,6056,1652,6093
1619,2723,1655,2759
1619,3519,1655,3556
1619,3879,1655,3916
1619,3966,1655,4003
1619,4003,1655,4039
1622,3019,1659,3056
1622,3273,1659,3309
1622,6489,1659,6526
1622,6633,1659,6669
1622,6669,1659,6706
1622,6706,1659,6743
1622,7129,1659,7166
1622,7166,1659,7203
1625,2759,1662,2796
1625,2796,1662,2833
1632,3056,1669,3093
1632,3093,1669,3129
1632,6743,1669,6779
1635,2683,1672,2719
1635,3129,1672,3166
1635,5463,1672,5499
1635,6139,1672,6176
1635,7079,1672,7116
1639,2833,1675,2869
1639,5499,1675,5536
1639,6093,1675,6129
1639,6779,1675,6816
1639,6916,1675,6953
1642,2949,1679,2986
1645,5706,1682,5743
1645,5869,1682,5906
1645,7499,1682,7536
1645,7536,1682,7573
1649,3213,1685,3249
1649,3309,1685,3346
1649,3559,1685,3596
1649,6346,1685,6383
1649,7459,1685,7496
1652,5536,1689,5573
1652,6053,1689,6089
1655,2719,1692,2756
1655,3513,1692,3549
1655,3876,1692,3913
1655,3979,1692,4016
1655,4016,1692,4053
1659,2989,1695,3026
1659,3249,1695,3286
1659,3829,1695,3866
1659,6463,1695,6499
1659,6613,1695,6649
1659,6649,1695,6686
1659,6686,1695,6723
1659,7116,1695,7153
1659,7153,1695,7189
1662,2756,1699,2793
1662,2793,1699,2829
1665,5583,1702,5619
1669,3079,1705,3116
1669,6723,1705,6759
1672,2683,1709,2719
1672,3116,1709,3153
1672,3153,1709,3189
1672,5443,1709,5479
1672,6563,1709,6599
1672,7076,1709,7113
1675,2829,1712,2866
1675,5479,1712,5516
1675,6089,1712,6126
1675,6766,1712,6803
1682,2866,1719,2903
1682,5876,1719,5913
1682,7543,1719,7579
1685,3189,1722,3226
1685,4119,1722,4156
1685,6316,1722,6353
1689,6019,1725,6056
1692,2719,1729,2756
1692,3036,1729,3073
1692,3989,1729,4026
1692,4026,1729,4063
1695,2989,1732,3026
1695,6269,1732,6306
1695,6469,1732,6506
1695,6599,1732,6636
1695,6636,1732,6673
1695,6673,1732,6709
1695,7133,1732,7169
1699,2756,1735,2793
1699,2793,1735,2829
1702,5586,1739,5623
1702,6506,1739,6543
1705,4063,1742,4099
1705,5309,1742,5346
1709,2669,1745,2706
1709,2903,1745,2939
1709,5443,1745,5479
1709,6543,1745,6579
1712,2829,1749,2866
1712,5479,1749,5516
1712,6056,1749,6093
1712,6769,1749,6806
1715,6233,1752,6269
1715,6419,1752,6456
1719,2866,1755,2903
1719,6379,1755,6416
1722,3179,1759,3216
1722,4099,1759,4136
1722,4136,1759,4173
1722,6306,1759,6343
1722,6899,1759,6936
1725,3933,1762,3969
1725,6016,1762,6053
1729,2619,1765,2656
1729,2706,1765,2743
1729,3969,1765,4006
1729,4006,1765,4043
1732,2983,1769,3019
1732,3019,1769,3056
1732,3606,1769,3643
1732,6269,1769,6306
1732,6579,1769,6616
1732,6653,1769,6689
1732,7136,1769,7173
1735,2743,1772,2779
1735,2779,1772,2816
1735,5516,1772,5553
1739,5553,1775,5589
1739,6483,1775,6519
1742,4043,1779,4079
1745,2656,1782,2693
1745,2903,1782,2939
1745,5443,1782,5479
1745,6196,1782,6233
1745,6519,1782,6556
1749,2816,1785,2853
1749,5479,1785,5516
1749,6769,1785,6806
1752,6233,1789,6269
1752,6416,1789,6453
1755,2853,1792,2889
1759,3199,1795,3236
1759,4079,1795,4116
1759,4116,1795,4153
1759,4153,1795,4189
1759,6306,1795,6343
1762,3933,1799,3969
1762,5993,1799,6029
1765,2609,1802,2646
1765,2693,1802,2729
1765,3056,1802,3093
1765,3836,1802,3873
1765,3969,1802,4006
1765,4006,1802,4043
1765,4326,1802,4363
1769,2986,1805,3023
1769,6269,1805,6306
1769,6649,1805,6686
1769,6899,1805,6936
1769,7143,1805,7179
1772,2729,1809,2766
1772,2766,1809,2803
1772,5516,1809,5553
1775,6453,1812,6489
1779,4043,1815,4079
1779,6733,1815,6769
1782,2646,1819,2683
1782,2889,1819,2926
1782,2926,1819,2963
1782,6176,1819,6213
1782,6489,1819,6526
1782,6526,1819,6563
1785,2809,1822,2846
1785,5459,1822,5496
1785,6769,1822,6806
1789,2569,1825,2606
1789,6213,1825,6249
1789,6413,1825,6449
1792,2846,1829,2883
1792,3093,1829,3129
1792,3149,1829,3186
1792,6686,1829,6723
1795,4079,1832,4116
1795,4116,1832,4153
1795,4153,1832,4189
1795,6306,1832,6343
1799,3873,1835,3909
1799,3909,1835,3946
1802,3033,1839,3069
1802,3836,1839,3873
1802,3946,1839,3983
1802,3983,1839,4019
1802,4189,1839,4226
1805,6249,1842,6286
1805,6633,1842,6669
1805,6889,1842,6926
1805,7129,1842,7166
1812,6449,1849,6486
1815,3186,1852,3223
1815,4019,1852,4056
1815,6723,1852,6759
1819,2883,1855,2919
1819,2919,1855,2956
1819,3223,1855,3259
1819,6149,1855,6186
1819,6486,1855,6523
1819,6523,1855,6559
1822,3353,1859,3389
1822,6759,1859,6796
1825,2583,1862,2619
1825,3259,1862,3296
1825,3649,1862,3686
1825,6186,1862,6223
1825,6343,1862,6379
1825,6379,1862,6416
1829,3069,1865,3106
1829,3106,1865,3143
1829,3723,1865,3759
1829,6669,1865,6706
1832,4073,1869,4109
1832,4109,1869,4146
1832,4146,1869,4183
1832,6286,1869,6323
1835,3873,1872,3909
1835,3909,1872,3946
1835,7716,1872,7753
1839,3829,1875,3866
1839,3946,1875,3983
1839,3983,1875,4019
1839,4183,1875,4219
1842,6223,1879,6259
1842,6603,1879,6639
1842,6876,1879,6913
1852,3159,1889,3196
1852,4019,1889,4056
1852,6559,1889,6596
1852,6706,1889,6743
1855,2286,1892,2323
1855,2923,1892,2959
1855,6129,1892,6166
1855,6456,1892,6493
1855,6493,1892,6529
1859,6743,1895,6779
1859,7123,1895,7159
1862,2959,1899,2996
1862,3633,1899,3669
1862,6166,1899,6203
1862,6323,1899,6359
1862,6386,1899,6423
1865,6639,1902,6676
1869,4086,1905,4123
1869,4123,1905,4159
1872,3866,1909,3903
1872,3903,1909,3939
1875,3259,1912,3296
1875,3576,1912,3613
1875,3826,1912,3863
1875,3939,1912,3976
1875,3976,1912,4013
1875,4159,1912,4196
1875,4196,1912,4233
1879,6203,1915,6239
1879,6596,1915,6633
1879,6853,1915,6889
1879,6889,1915,6926
1885,3669,1922,3706
1885,6093,1922,6129
1889,4013,1925,4049
1889,6529,1925,6566
1889,6676,1925,6713
1892,6423,1929,6459
1895,6713,1932,6749
1895,6749,1932,6786
1895,7116,1932,7153
1899,3296,1935,3333
1899,3613,1935,3649
1902,6633,1939,6669
1909,3029,1945,3066
1909,3863,1945,3899
1909,3899,1945,3936
1912,3559,1949,3596
1912,3936,1949,3973
1912,3973,1949,4009
1912,4156,1949,4193
1912,4193,1949,4229
1915,3706,1952,3743
1915,6186,1952,6223
1915,6223,1952,6259
1915,6566,1952,6603
1915,6863,1952,6899
1915,6899,1952,6936
1922,3173,1959,3209
1922,3649,1959,3686
1925,4009,1962,4046
1925,6503,1962,6539
1925,6669,1962,6706
1929,6343,1965,6379
1929,6403,1965,6439
1932,3393,1969,3429
1932,6706,1969,6743
1932,6743,1969,6779
1932,7086,1969,7123
1932,7123,1969,7159
1935,3289,1972,3326
1935,3596,1972,3633
1939,3209,1975,3246
1939,6603,1975,6639
1942,6779,1979,6816
1945,3043,1982,3079
1945,3519,1982,3556
1945,3849,1982,3886
1945,3886,1982,3923
1949,3556,1985,3593
1949,3923,1985,3959
1949,3959,1985,3996
1949,4119,1985,4156
1949,4156,1985,4193
1949,4193,1985,4229
1952,3686,1989,3723
1952,6439,1989,6476
1952,6539,1989,6576
1952,6859,1989,6896
1952,6896,1989,6933
1959,3163,1995,3199
1959,3633,1995,3669
1962,3996,1999,4033
1962,6476,1999,6513
1962,6639,1999,6676
1965,6326,2002,6363
1965,6363,2002,6399
1965,6399,2002,6436
1969,3246,2005,3283
1969,3376,2005,3413
1969,3413,2005,3449
1969,6676,2005,6713
1969,6713,2005,6749
1969,7089,2005,7126
1969,7126,2005,7163
1972,3593,2009,3629
1975,3199,2012,3236
1975,3449,2012,3486
1975,6576,2012,6613
